job_id,job_title,company,location,experience,salary_lpa,skills_required,category
JOB209,Frontend Developer,IBM,Noida,0-2,10-15,"Docker,PowerShell,Python,CloudWatch,C++,CSS",Data
JOB210,Site Reliability Engineer,Paytm,Remote,2-4,6-10,"Grafana,Kubernetes,HTML,Node,Django,MongoDB",Frontend
JOB211,Frontend Developer,Zoho,Noida,3-5,6-10,"Linux,JavaScript,GitLab CI,C++,Azure,Prometheus",DevOps
JOB212,Junior DevOps Engineer,Swiggy,Noida,0-2,4-6,"Node,FastAPI,Java,PowerShell,C++,HTML",FullStack
JOB213,Cloud Engineer,Flipkart,Noida,0-2,4-6,"MongoDB,Terraform,Jenkins,Grafana,Kafka,CSS",Backend
JOB214,Full Stack Developer,Accenture,Gurgaon,1-3,8-12,"Kubernetes,CloudWatch,Bash,MongoDB,IaC,GCP",Frontend
JOB215,Full Stack Developer,Accenture,Gurgaon,1-3,6-10,"JavaScript,CloudWatch,MongoDB,Java,PowerShell,MySQL",FullStack
JOB216,Backend Developer,TCS,Gurgaon,3-5,10-15,"C++,React,Python,Flask,Prometheus,MySQL",Frontend
JOB217,Junior DevOps Engineer,Zoho,Gurgaon,2-4,8-12,"PowerShell,MongoDB,C++,CloudWatch,GCP,Linux",FullStack
JOB218,Cloud Operations Engineer,Freshworks,Gurgaon,1-3,6-10,"Node,Kafka,Ansible,CI/CD,Flask,Docker",FullStack
JOB219,Site Reliability Engineer,Accenture,Bangalore,0-2,4-6,"CloudWatch,Java,Redis,MySQL,GitLab CI,Linux",FullStack
JOB220,Data Engineer,IBM,Remote,1-3,10-15,"PowerShell,FastAPI,Azure,Ansible,CI/CD,Linux",Frontend
JOB221,Junior DevOps Engineer,Flipkart,Remote,1-3,8-12,"CSS,MongoDB,Ansible,Django,Docker,Linux",Frontend
JOB222,Frontend Developer,TCS,Pune,2-4,4-6,"GCP,GitHub Actions,Kubernetes,Azure,IaC,FastAPI",Data
JOB223,Frontend Developer,Amazon,Chennai,2-4,4-6,"Python,React,CI/CD,HTML,Bash,FastAPI",DevOps
JOB224,Backend Developer,Amazon,Chennai,1-3,10-15,"MongoDB,PowerShell,Kafka,Python,Git,Azure",DevOps
JOB225,Platform Engineer,TCS,Pune,0-2,6-10,"CSS,MySQL,GitLab CI,Kubernetes,Kafka,Azure",Frontend
JOB226,Full Stack Developer,Zomato,Hyderabad,0-2,6-10,"C++,Azure,HTML,Jenkins,GitHub Actions,Django",Data
JOB227,Cloud Engineer,Flipkart,Gurgaon,0-2,6-10,"GitLab CI,Azure Monitor,HTML,FastAPI,IaC,Grafana",Backend
JOB228,Backend Developer,Infosys,Hyderabad,0-2,6-10,"Kafka,CI/CD,JavaScript,GCP,FastAPI,CSS",Frontend
JOB229,Backend Developer,Flipkart,Chennai,1-3,6-10,"Python,GCP,Jenkins,Terraform,Linux,CSS",Backend
JOB230,Site Reliability Engineer,Accenture,Pune,1-3,4-6,"React,JavaScript,Java,Kubernetes,HTML,CloudWatch",Frontend
JOB231,Data Engineer,Zoho,Hyderabad,2-4,8-12,"Python,JavaScript,IaC,Terraform,Linux,CI/CD",DevOps
JOB232,Data Engineer,Zoho,Gurgaon,0-2,6-10,"React,Python,JavaScript,Terraform,Grafana,Jenkins",Cloud
JOB233,Cloud Engineer,TCS,Chennai,1-3,6-10,"Linux,GitLab CI,Bash,Ansible,Azure Monitor,Prometheus",Data
JOB234,Site Reliability Engineer,IBM,Bangalore,0-2,10-15,"Grafana,CI/CD,MySQL,Bash,Prometheus,GitHub Actions",Cloud
JOB235,ML Engineer,Google,Noida,1-3,6-10,"GitHub Actions,Python,Django,GitLab CI,PostgreSQL,PowerShell",Backend
JOB236,Junior DevOps Engineer,Accenture,Hyderabad,2-4,4-6,"HTML,GitHub Actions,Python,CSS,Redis,JavaScript",Cloud
JOB237,ML Engineer,Oracle,Bangalore,0-2,4-6,"Redis,Node,Flask,JavaScript,Kubernetes,GitHub Actions",Frontend
JOB238,ML Engineer,Paytm,Bangalore,2-4,10-15,"Linux,Node,React,FastAPI,Kubernetes,IaC",Frontend
JOB239,ML Engineer,Paytm,Pune,0-2,4-6,"CSS,Flask,IaC,Ansible,CI/CD,AWS",DevOps
JOB240,Frontend Developer,Amazon,Pune,0-2,6-10,"CSS,Node,Terraform,MongoDB,PostgreSQL,Bash",FullStack
JOB241,Site Reliability Engineer,Accenture,Noida,0-2,8-12,"C++,FastAPI,GCP,Grafana,AWS,Python",Data
JOB242,Cloud Engineer,Paytm,Chennai,1-3,4-6,"Azure,GCP,PostgreSQL,GitLab CI,GitHub Actions,Bash",FullStack
JOB243,ML Engineer,Zoho,Hyderabad,0-2,10-15,"Grafana,GitHub Actions,Node,React,Kafka,Java",Backend
JOB244,Cloud Engineer,Freshworks,Bangalore,0-2,4-6,"AWS,HTML,Azure,PostgreSQL,GitLab CI,Linux",DevOps
JOB245,Site Reliability Engineer,Flipkart,Bangalore,1-3,8-12,"React,MySQL,Java,Linux,Grafana,Django",FullStack
JOB246,Platform Engineer,Zomato,Remote,2-4,8-12,"JavaScript,React,IaC,Java,Grafana,Redis",FullStack
JOB247,Data Engineer,Accenture,Remote,1-3,4-6,"Azure Monitor,Terraform,GitHub Actions,AWS,MySQL,Node",DevOps
JOB248,Junior DevOps Engineer,Microsoft,Remote,3-5,4-6,"JavaScript,GitHub Actions,Azure Monitor,Prometheus,PowerShell,Java",Backend
JOB249,Data Engineer,TCS,Pune,2-4,10-15,"PowerShell,Redis,HTML,Kubernetes,Node,PostgreSQL",DevOps
JOB250,Data Engineer,TCS,Bangalore,0-2,10-15,"Django,CI/CD,PostgreSQL,HTML,CloudWatch,MySQL",DevOps
JOB251,Backend Developer,Wipro,Remote,1-3,4-6,"Jenkins,MySQL,Node,Django,Flask,AWS",Cloud
JOB252,Full Stack Developer,Freshworks,Gurgaon,1-3,4-6,"MongoDB,Docker,GitHub Actions,CI/CD,Azure,AWS",Frontend
JOB253,Cloud Operations Engineer,Flipkart,Remote,2-4,8-12,"Git,Terraform,React,Azure,Django,C++",Cloud
JOB254,ML Engineer,Amazon,Remote,0-2,4-6,"Git,Kubernetes,CSS,GCP,JavaScript,React",Backend
JOB255,Full Stack Developer,Swiggy,Chennai,1-3,8-12,"CSS,Kubernetes,Python,Jenkins,PowerShell,FastAPI",FullStack
JOB256,ML Engineer,Oracle,Noida,1-3,10-15,"Azure,PostgreSQL,Django,Redis,Jenkins,Bash",Backend
JOB257,Junior DevOps Engineer,Wipro,Gurgaon,0-2,8-12,"PowerShell,CloudWatch,MongoDB,GitHub Actions,Terraform,Ansible",Backend
JOB258,Cloud Engineer,Zomato,Gurgaon,1-3,4-6,"Django,CSS,Grafana,HTML,GitLab CI,Flask",Backend
JOB259,Frontend Developer,IBM,Bangalore,2-4,8-12,"AWS,CloudWatch,FastAPI,CI/CD,Node,MySQL",DevOps
JOB260,Backend Developer,Zomato,Gurgaon,2-4,4-6,"MySQL,Azure,Ansible,Docker,Linux,GitLab CI",Data
JOB261,Data Engineer,Infosys,Remote,0-2,4-6,"Bash,Prometheus,MongoDB,Docker,GitLab CI,GitHub Actions",FullStack
JOB262,Cloud Engineer,Microsoft,Remote,3-5,6-10,"PostgreSQL,Django,PowerShell,Git,Kafka,Kubernetes",Data
JOB263,Site Reliability Engineer,Microsoft,Noida,2-4,8-12,"Azure Monitor,GitHub Actions,C++,Java,Prometheus,Jenkins",DevOps
JOB264,Data Engineer,Google,Chennai,2-4,4-6,"Azure,Java,Flask,Docker,Git,CloudWatch",Backend
JOB265,Platform Engineer,Microsoft,Gurgaon,0-2,6-10,"Git,Ansible,Terraform,CI/CD,Azure Monitor,Kubernetes",Data
JOB266,Cloud Engineer,Paytm,Remote,0-2,6-10,"MySQL,Jenkins,Bash,GitHub Actions,Linux,Prometheus",DevOps
JOB267,Cloud Operations Engineer,Paytm,Hyderabad,2-4,4-6,"Bash,AWS,Jenkins,C++,Grafana,Docker",DevOps
JOB268,Junior DevOps Engineer,IBM,Hyderabad,3-5,4-6,"CSS,Redis,Kubernetes,Docker,Git,Azure Monitor",Data
JOB269,Site Reliability Engineer,Infosys,Chennai,1-3,10-15,"Flask,Ansible,Java,IaC,CSS,Bash",Backend
JOB270,Cloud Engineer,Wipro,Gurgaon,3-5,8-12,"Jenkins,CI/CD,Kafka,Node,PowerShell,AWS",Data
JOB271,ML Engineer,Flipkart,Gurgaon,3-5,4-6,"GitHub Actions,Node,MySQL,CSS,Django,Azure",Frontend
JOB272,Frontend Developer,Zomato,Bangalore,0-2,6-10,"GitLab CI,Python,Azure Monitor,Kafka,PostgreSQL,Django",Backend
JOB273,Frontend Developer,Accenture,Gurgaon,2-4,4-6,"C++,Django,HTML,Ansible,Redis,PostgreSQL",Cloud
JOB274,Frontend Developer,Paytm,Gurgaon,1-3,8-12,"React,MySQL,JavaScript,Linux,Jenkins,Azure",Cloud
JOB275,Full Stack Developer,Freshworks,Chennai,1-3,8-12,"Java,AWS,Kafka,IaC,Docker,Git",DevOps
JOB276,ML Engineer,TCS,Pune,3-5,10-15,"Java,AWS,PostgreSQL,JavaScript,Django,Git",Data
JOB277,Site Reliability Engineer,Oracle,Remote,3-5,8-12,"React,AWS,HTML,Azure Monitor,MongoDB,CSS",FullStack
JOB278,ML Engineer,Flipkart,Remote,1-3,10-15,"Redis,Flask,Python,AWS,PostgreSQL,IaC",FullStack
JOB279,Full Stack Developer,Oracle,Hyderabad,3-5,4-6,"Flask,Python,Docker,Kubernetes,CSS,Prometheus",FullStack
JOB280,Full Stack Developer,Microsoft,Noida,1-3,6-10,"AWS,Flask,Azure Monitor,Jenkins,Node,Linux",Cloud
JOB281,ML Engineer,IBM,Bangalore,1-3,10-15,"GCP,Python,CI/CD,Ansible,Kubernetes,CloudWatch",Cloud
JOB282,Backend Developer,Wipro,Gurgaon,2-4,10-15,"Redis,C++,MySQL,Prometheus,Linux,Jenkins",Frontend
JOB283,Cloud Engineer,Flipkart,Remote,1-3,4-6,"HTML,PowerShell,Grafana,Java,Azure,Django",Frontend
JOB284,Cloud Operations Engineer,Zomato,Pune,3-5,8-12,"Azure Monitor,Ansible,React,IaC,Python,Git",FullStack
JOB285,Cloud Operations Engineer,Zoho,Chennai,2-4,10-15,"GitHub Actions,Linux,Kafka,Azure,React,Jenkins",DevOps
JOB286,Junior DevOps Engineer,Wipro,Noida,3-5,10-15,"GitLab CI,Django,Git,CI/CD,Redis,CloudWatch",DevOps
JOB287,Site Reliability Engineer,Zoho,Remote,2-4,8-12,"CSS,Azure,PowerShell,Django,PostgreSQL,CloudWatch",Frontend
JOB288,Site Reliability Engineer,Paytm,Bangalore,0-2,8-12,"Azure Monitor,AWS,Node,React,GCP,C++",Data
JOB289,Cloud Engineer,Accenture,Hyderabad,1-3,4-6,"Redis,CI/CD,Prometheus,Bash,MySQL,Django",DevOps
JOB290,Cloud Operations Engineer,TCS,Noida,1-3,4-6,"Git,Java,GitLab CI,React,GitHub Actions,Bash",Cloud
JOB291,Cloud Engineer,Flipkart,Remote,3-5,4-6,"MongoDB,JavaScript,Java,Jenkins,MySQL,Node",Data
JOB292,ML Engineer,Infosys,Bangalore,3-5,8-12,"Java,Python,Kafka,Kubernetes,CSS,Flask",Backend
JOB293,Junior DevOps Engineer,Freshworks,Noida,0-2,6-10,"GCP,Terraform,React,Node,Azure Monitor,AWS",Data
JOB294,Frontend Developer,Google,Bangalore,3-5,6-10,"FastAPI,HTML,Ansible,Redis,Linux,Git",Backend
JOB295,Cloud Engineer,Infosys,Hyderabad,3-5,6-10,"GitLab CI,GCP,CI/CD,Prometheus,Azure,React",Cloud
JOB296,Full Stack Developer,Infosys,Noida,1-3,4-6,"Ansible,GCP,PowerShell,Docker,Terraform,Java",DevOps
JOB297,Site Reliability Engineer,Amazon,Gurgaon,3-5,8-12,"Docker,Ansible,Node,Terraform,Git,Redis",Frontend
JOB298,Site Reliability Engineer,Amazon,Bangalore,0-2,10-15,"Flask,Docker,C++,Azure Monitor,HTML,Terraform",Cloud
JOB299,Cloud Engineer,Google,Remote,0-2,8-12,"Terraform,Django,Grafana,Node,Azure Monitor,CI/CD",FullStack
JOB300,Data Engineer,Paytm,Chennai,1-3,10-15,"AWS,Java,Linux,Kafka,Bash,PowerShell",Frontend
JOB301,Cloud Operations Engineer,Wipro,Remote,2-4,8-12,"GitHub Actions,Prometheus,Terraform,C++,CloudWatch,CSS",FullStack
JOB302,Full Stack Developer,Oracle,Remote,2-4,6-10,"Python,Node,Prometheus,Kubernetes,MongoDB,GitHub Actions",Cloud
JOB303,Cloud Engineer,Wipro,Hyderabad,0-2,4-6,"Node,AWS,Git,Kafka,React,Grafana",Data
JOB304,Full Stack Developer,Freshworks,Remote,0-2,8-12,"Git,Jenkins,Python,Azure,CloudWatch,Docker",Data
JOB305,Full Stack Developer,Accenture,Hyderabad,3-5,10-15,"Git,GitHub Actions,Kubernetes,Docker,Flask,Grafana",FullStack
JOB306,Backend Developer,Swiggy,Noida,2-4,10-15,"Jenkins,AWS,Azure,GCP,C++,Kubernetes",Backend
JOB307,Junior DevOps Engineer,Freshworks,Hyderabad,0-2,6-10,"Kubernetes,CSS,Kafka,Django,Terraform,Ansible",DevOps
JOB308,Frontend Developer,Wipro,Hyderabad,1-3,6-10,"JavaScript,MySQL,React,Jenkins,MongoDB,Redis",Backend
JOB309,Full Stack Developer,Zomato,Remote,2-4,10-15,"Azure,Django,CloudWatch,Java,GitLab CI,MongoDB",Cloud
JOB310,Junior DevOps Engineer,Google,Pune,1-3,10-15,"Kafka,Azure,Ansible,Java,Terraform,MongoDB",FullStack
JOB311,Backend Developer,Freshworks,Gurgaon,1-3,4-6,"Django,CI/CD,Kafka,Flask,Azure,React",FullStack
JOB312,Full Stack Developer,IBM,Pune,3-5,6-10,"AWS,Kafka,JavaScript,Jenkins,HTML,Django",Frontend
JOB313,Frontend Developer,TCS,Pune,1-3,10-15,"Java,Django,Linux,Git,FastAPI,PostgreSQL",FullStack
JOB314,Cloud Engineer,Freshworks,Hyderabad,1-3,10-15,"JavaScript,React,CloudWatch,PostgreSQL,C++,Prometheus",FullStack
JOB315,Cloud Operations Engineer,Zomato,Bangalore,3-5,8-12,"Ansible,CloudWatch,PowerShell,React,Redis,Django",FullStack
JOB316,Junior DevOps Engineer,Paytm,Bangalore,1-3,6-10,"Linux,Prometheus,AWS,Python,Git,Azure Monitor",DevOps
JOB317,Full Stack Developer,Oracle,Chennai,2-4,6-10,"Docker,Kafka,CI/CD,Linux,Ansible,Redis",Frontend
JOB318,Data Engineer,Microsoft,Pune,1-3,6-10,"Jenkins,Linux,PostgreSQL,GitLab CI,Prometheus,HTML",Backend
JOB319,ML Engineer,IBM,Pune,1-3,10-15,"GCP,Kubernetes,GitHub Actions,Kafka,Java,Ansible",Frontend
JOB320,Data Engineer,Microsoft,Pune,2-4,4-6,"PowerShell,Python,CI/CD,Git,HTML,Azure",FullStack
JOB321,Site Reliability Engineer,Paytm,Gurgaon,1-3,4-6,"Azure Monitor,GitLab CI,Azure,MongoDB,CloudWatch,Redis",Frontend
JOB322,Backend Developer,IBM,Hyderabad,1-3,8-12,"Git,HTML,PostgreSQL,C++,Docker,MongoDB",Backend
JOB323,Cloud Engineer,Paytm,Noida,2-4,6-10,"GCP,Redis,Flask,PowerShell,GitHub Actions,Django",Backend
JOB324,Data Engineer,Infosys,Bangalore,0-2,10-15,"GitLab CI,PostgreSQL,PowerShell,Redis,Azure Monitor,HTML",DevOps
JOB325,Data Engineer,IBM,Hyderabad,0-2,10-15,"Linux,Terraform,Jenkins,MongoDB,Redis,PowerShell",Data
JOB326,Platform Engineer,Paytm,Gurgaon,1-3,8-12,"Prometheus,CloudWatch,Kubernetes,Python,JavaScript,Terraform",DevOps
JOB327,Full Stack Developer,TCS,Hyderabad,3-5,10-15,"Grafana,Django,Azure,Node,PostgreSQL,Redis",Cloud
JOB328,Site Reliability Engineer,IBM,Hyderabad,3-5,4-6,"Git,Ansible,CSS,Python,Linux,GitHub Actions",Cloud
JOB329,Junior DevOps Engineer,Freshworks,Bangalore,2-4,6-10,"React,Git,GitLab CI,Docker,IaC,Grafana",FullStack
JOB330,Junior DevOps Engineer,Oracle,Hyderabad,0-2,10-15,"React,Docker,Java,Kubernetes,Bash,IaC",DevOps
JOB331,Cloud Engineer,IBM,Gurgaon,2-4,4-6,"Azure,PostgreSQL,React,MySQL,AWS,Python",FullStack
JOB332,Cloud Engineer,Paytm,Pune,1-3,8-12,"Python,Node,Git,Redis,MySQL,GitHub Actions",Data
JOB333,Frontend Developer,Zoho,Pune,0-2,8-12,"Node,FastAPI,MySQL,IaC,Docker,HTML",Backend
JOB334,Junior DevOps Engineer,Google,Gurgaon,1-3,4-6,"React,Ansible,GitHub Actions,Django,Terraform,Linux",Frontend
JOB335,Full Stack Developer,Microsoft,Gurgaon,2-4,8-12,"GitHub Actions,React,Azure Monitor,Docker,Node,Kubernetes",Backend
JOB336,Backend Developer,Zomato,Pune,3-5,8-12,"JavaScript,Prometheus,MongoDB,C++,Azure,GCP",Backend
JOB337,ML Engineer,Zomato,Hyderabad,3-5,8-12,"React,Git,Python,Django,PowerShell,Java",Frontend
JOB338,Data Engineer,Swiggy,Hyderabad,1-3,6-10,"Flask,Kubernetes,C++,Jenkins,Node,Azure",FullStack
JOB339,Site Reliability Engineer,Infosys,Hyderabad,2-4,6-10,"C++,JavaScript,PowerShell,Redis,Kubernetes,Django",Backend
JOB340,Cloud Operations Engineer,Flipkart,Pune,0-2,8-12,"HTML,Java,Kafka,Python,Kubernetes,CloudWatch",FullStack
JOB341,Backend Developer,Paytm,Remote,2-4,10-15,"GitHub Actions,Flask,MongoDB,GitLab CI,FastAPI,Kafka",Data
JOB342,Backend Developer,Flipkart,Pune,2-4,6-10,"CloudWatch,Kubernetes,CSS,PostgreSQL,Terraform,Python",Frontend
JOB343,Frontend Developer,Amazon,Bangalore,3-5,6-10,"Node,GitLab CI,MySQL,Terraform,Git,Docker",DevOps
JOB344,Junior DevOps Engineer,Freshworks,Hyderabad,3-5,10-15,"Flask,PowerShell,Node,Terraform,Git,MySQL",Backend
JOB345,ML Engineer,Zoho,Pune,0-2,4-6,"Docker,GCP,C++,CSS,Grafana,PostgreSQL",Frontend
JOB346,Junior DevOps Engineer,Zomato,Noida,0-2,4-6,"PowerShell,Jenkins,Flask,Java,Azure,Node",DevOps
JOB347,Full Stack Developer,Amazon,Chennai,0-2,10-15,"Node,Terraform,Ansible,GCP,React,MySQL",Cloud
JOB348,Site Reliability Engineer,Zoho,Chennai,0-2,4-6,"Bash,Linux,MySQL,PowerShell,Kafka,Redis",Frontend
JOB349,Frontend Developer,Oracle,Gurgaon,3-5,8-12,"JavaScript,Terraform,GitLab CI,C++,CI/CD,Redis",Data
JOB350,Junior DevOps Engineer,Wipro,Remote,2-4,6-10,"GitLab CI,Node,Terraform,CloudWatch,HTML,MongoDB",Frontend
JOB351,ML Engineer,Google,Gurgaon,1-3,6-10,"HTML,Redis,GitHub Actions,PostgreSQL,CSS,AWS",Frontend
JOB352,Full Stack Developer,Accenture,Bangalore,0-2,8-12,"React,MySQL,Bash,Terraform,AWS,Git",Backend
JOB353,Data Engineer,Microsoft,Hyderabad,0-2,8-12,"PostgreSQL,Prometheus,AWS,Docker,FastAPI,Django",FullStack
JOB354,Data Engineer,Freshworks,Noida,0-2,6-10,"PowerShell,IaC,HTML,Django,MongoDB,C++",Cloud
JOB355,Full Stack Developer,TCS,Chennai,2-4,6-10,"JavaScript,Node,Terraform,Git,Bash,Redis",Backend
JOB356,Data Engineer,Accenture,Pune,0-2,10-15,"Kafka,GitHub Actions,PowerShell,GitLab CI,Node,CI/CD",DevOps
JOB357,Full Stack Developer,Wipro,Pune,0-2,6-10,"GitLab CI,Terraform,Node,Ansible,MySQL,Grafana",Backend
JOB358,Cloud Engineer,Swiggy,Noida,3-5,6-10,"Jenkins,Azure Monitor,Node,Bash,MongoDB,Azure",Backend
JOB359,Platform Engineer,Google,Chennai,0-2,8-12,"Docker,PostgreSQL,Azure Monitor,Git,Linux,PowerShell",Frontend
JOB360,ML Engineer,Infosys,Pune,0-2,8-12,"CI/CD,JavaScript,GitLab CI,PostgreSQL,Prometheus,GitHub Actions",Frontend
JOB361,Cloud Operations Engineer,TCS,Pune,3-5,4-6,"Linux,MongoDB,Python,Grafana,Kubernetes,Git",Backend
JOB362,Platform Engineer,Zoho,Chennai,0-2,8-12,"Bash,AWS,Linux,IaC,Node,GitHub Actions",Backend
JOB363,Full Stack Developer,Swiggy,Chennai,0-2,4-6,"Docker,CSS,IaC,Node,Bash,JavaScript",DevOps
JOB364,Cloud Operations Engineer,Swiggy,Chennai,2-4,8-12,"CSS,Prometheus,FastAPI,Python,Docker,React",Cloud
JOB365,Full Stack Developer,Amazon,Bangalore,2-4,8-12,"Django,React,Prometheus,CI/CD,Bash,Java",Data
JOB366,Junior DevOps Engineer,Google,Noida,2-4,4-6,"Ansible,HTML,FastAPI,GCP,Kafka,Prometheus",FullStack
JOB367,Cloud Operations Engineer,Oracle,Chennai,1-3,8-12,"FastAPI,C++,Docker,PostgreSQL,Git,Django",Frontend
JOB368,Data Engineer,Flipkart,Remote,3-5,8-12,"CSS,CI/CD,Kubernetes,Kafka,Linux,PowerShell",Cloud
JOB369,Site Reliability Engineer,Wipro,Noida,2-4,4-6,"CloudWatch,FastAPI,Django,Prometheus,Redis,Kubernetes",DevOps
JOB370,Platform Engineer,Amazon,Bangalore,3-5,4-6,"PowerShell,Linux,Java,Azure,Terraform,Prometheus",Frontend
JOB371,Cloud Operations Engineer,Google,Gurgaon,2-4,10-15,"MySQL,GitHub Actions,Docker,MongoDB,GitLab CI,Jenkins",Backend
JOB372,Cloud Operations Engineer,Amazon,Gurgaon,2-4,4-6,"Jenkins,Terraform,PowerShell,GitLab CI,IaC,Redis",FullStack
JOB373,Cloud Engineer,Accenture,Pune,2-4,8-12,"React,Bash,MySQL,Ansible,GitHub Actions,PostgreSQL",FullStack
JOB374,Cloud Operations Engineer,TCS,Noida,3-5,8-12,"GitLab CI,GitHub Actions,Azure,React,PowerShell,MySQL",Data
JOB375,Cloud Operations Engineer,Infosys,Pune,1-3,10-15,"Azure,React,JavaScript,Jenkins,Bash,MySQL",FullStack
JOB376,Frontend Developer,Accenture,Pune,0-2,10-15,"Git,MongoDB,Grafana,GitLab CI,Jenkins,Docker",Frontend
JOB377,Cloud Engineer,Amazon,Remote,1-3,6-10,"Git,FastAPI,Kafka,CI/CD,C++,Python",Cloud
JOB378,Cloud Engineer,Swiggy,Pune,0-2,8-12,"React,PowerShell,CI/CD,Terraform,Azure Monitor,Docker",FullStack
JOB379,ML Engineer,Accenture,Pune,2-4,8-12,"Jenkins,CI/CD,Prometheus,React,Java,FastAPI",Backend
JOB380,Cloud Engineer,Flipkart,Noida,3-5,4-6,"JavaScript,Bash,CloudWatch,GitHub Actions,Jenkins,Terraform",Data
JOB381,Cloud Operations Engineer,Paytm,Hyderabad,1-3,4-6,"PostgreSQL,Azure Monitor,AWS,Git,Bash,FastAPI",Backend
JOB382,Site Reliability Engineer,Accenture,Bangalore,3-5,4-6,"MongoDB,Azure,Azure Monitor,React,Python,GitHub Actions",Data
JOB383,Full Stack Developer,Zoho,Hyderabad,2-4,8-12,"GitHub Actions,Flask,HTML,Ansible,MySQL,Grafana",Cloud
JOB384,Platform Engineer,TCS,Gurgaon,0-2,6-10,"Kafka,Flask,Jenkins,IaC,MongoDB,Docker",Cloud
JOB385,Site Reliability Engineer,Microsoft,Remote,0-2,10-15,"Java,Prometheus,Flask,MySQL,Bash,Django",FullStack
JOB386,Full Stack Developer,Zoho,Chennai,1-3,4-6,"MongoDB,Git,CI/CD,React,Terraform,Prometheus",Cloud
JOB387,Frontend Developer,Amazon,Chennai,3-5,6-10,"Azure Monitor,MySQL,Docker,GitLab CI,GCP,Redis",Frontend
JOB388,Site Reliability Engineer,Swiggy,Bangalore,0-2,10-15,"Django,JavaScript,GCP,Node,Docker,Python",DevOps
JOB389,Cloud Operations Engineer,Google,Chennai,0-2,10-15,"Terraform,Git,Java,Kubernetes,Kafka,CI/CD",Cloud
JOB390,ML Engineer,Microsoft,Chennai,2-4,10-15,"GitLab CI,C++,React,PowerShell,CI/CD,Git",Frontend
JOB391,Full Stack Developer,Swiggy,Pune,0-2,10-15,"MongoDB,Jenkins,FastAPI,CloudWatch,Redis,Kafka",Backend
JOB392,Junior DevOps Engineer,Freshworks,Noida,2-4,6-10,"Azure,Bash,Flask,Redis,CI/CD,Grafana",Data
JOB393,Data Engineer,Zoho,Hyderabad,1-3,8-12,"Linux,MySQL,Redis,Prometheus,CSS,Jenkins",FullStack
JOB394,ML Engineer,Zomato,Bangalore,0-2,8-12,"AWS,C++,Linux,GitLab CI,Flask,PowerShell",Backend
JOB395,Cloud Operations Engineer,TCS,Gurgaon,0-2,6-10,"MongoDB,Terraform,Java,Kafka,CI/CD,GitLab CI",Cloud
JOB396,Data Engineer,Flipkart,Gurgaon,0-2,8-12,"HTML,GCP,PowerShell,Java,AWS,GitLab CI",DevOps
JOB397,Full Stack Developer,Google,Gurgaon,3-5,8-12,"MySQL,Bash,Terraform,AWS,CI/CD,Docker",Data
JOB398,Site Reliability Engineer,Infosys,Hyderabad,1-3,4-6,"Jenkins,React,Terraform,Java,GitLab CI,Git",Frontend
JOB399,Junior DevOps Engineer,Oracle,Noida,0-2,10-15,"Python,C++,Node,GCP,Kafka,FastAPI",Frontend
JOB400,ML Engineer,Zomato,Gurgaon,0-2,8-12,"CI/CD,PowerShell,Flask,Jenkins,React,MySQL",Cloud
JOB401,Cloud Operations Engineer,Zoho,Noida,2-4,6-10,"Kubernetes,GCP,Jenkins,PowerShell,FastAPI,GitHub Actions",Frontend
JOB402,Platform Engineer,TCS,Remote,2-4,6-10,"Django,CloudWatch,C++,CI/CD,JavaScript,Ansible",Frontend
JOB403,Platform Engineer,Microsoft,Gurgaon,2-4,10-15,"Kafka,HTML,Django,Jenkins,FastAPI,C++",Data
JOB404,Junior DevOps Engineer,TCS,Gurgaon,1-3,6-10,"AWS,CloudWatch,Azure,CI/CD,Flask,HTML",Cloud
JOB405,Frontend Developer,Zoho,Noida,0-2,8-12,"JavaScript,Kubernetes,GitLab CI,Azure,Redis,React",FullStack
JOB406,Platform Engineer,Google,Chennai,3-5,10-15,"Docker,Python,FastAPI,Grafana,Jenkins,PowerShell",Frontend
JOB407,ML Engineer,IBM,Hyderabad,0-2,6-10,"AWS,GitLab CI,CI/CD,Redis,Jenkins,Linux",Data
JOB408,Backend Developer,Oracle,Hyderabad,1-3,10-15,"CloudWatch,Kafka,PowerShell,React,C++,Bash",Cloud
JOB409,Full Stack Developer,Flipkart,Gurgaon,1-3,6-10,"Prometheus,Azure,Kafka,GitHub Actions,GitLab CI,HTML",FullStack
JOB410,Full Stack Developer,Wipro,Hyderabad,1-3,10-15,"Grafana,Azure Monitor,Python,Kafka,MongoDB,Terraform",FullStack
JOB411,Cloud Engineer,Infosys,Remote,2-4,4-6,"JavaScript,GitLab CI,PowerShell,Node,CI/CD,FastAPI",Cloud
JOB412,Site Reliability Engineer,Google,Bangalore,1-3,8-12,"React,CI/CD,Azure Monitor,FastAPI,HTML,AWS",FullStack
JOB413,Cloud Engineer,TCS,Chennai,0-2,10-15,"Jenkins,Azure Monitor,GitLab CI,GCP,Docker,PostgreSQL",DevOps
JOB414,Full Stack Developer,IBM,Chennai,3-5,4-6,"Prometheus,PostgreSQL,Python,CSS,GCP,Git",Frontend
JOB415,Backend Developer,Flipkart,Remote,2-4,10-15,"Kubernetes,PowerShell,Docker,Jenkins,MongoDB,Git",FullStack
JOB416,Full Stack Developer,Oracle,Hyderabad,3-5,8-12,"Git,MongoDB,HTML,Linux,Python,Terraform",Frontend
